codigo_estacion,5200006,5414001,5404001,5401007,5410002,5410006,5401003,5426004,5403002,5500003,5733008,5510001,5510005,5427006,5510002,5706003,5721017,5721016,5722001,5721001,5722002,5730012,5744002,5730016,5706001,5705001,5737002,5730015,5730039,5703011,5710001,5703009,5711003,5703008,5740005,5702011,5702001,5701008,5701005,6011001,6003001,6000003,6000004,6015003,6013005,6013001,6013008,6028001,6023000,6034003,6020001,330007,330020,330021,330019,330030,CIM00085574,CIM00085577,5716005
1/15/1981,19.03225806,,,,,20.59666667,,19.42258065,,,20.50357143,,,20.17419355,17.43703704,,,,,,,21.32758621,20.34516129,,,,,22.48064516,,,,,19.9,13.18,19.94333333,,,,18.70322581,,,,,21.32692308,,,,,,20.72580645,,19.2,23.3,19.6,23.1,18.4,20.01290323,,
2/15/1981,19.7962963,,,,,21.62142857,,18.97857143,,,21.12962963,,,19.79642857,15.48181818,,,,,,,21.97857143,20.9,,,,,22.78076923,,,,,20.68928571,14.38461538,19.8,,,,20.93571429,,,,,21.68928571,,,,,,21.13703704,,18.6,23.9,20,24,17.4,19.93571429,,
3/15/1981,18.48214286,,,,,19.82258065,,17.74516129,,,18.54827586,,,17.83333333,14.11304348,,,,,,,19.85333333,18.10869565,,,,,19.36428571,,,,,18.25357143,13.35333333,17.99666667,,,,19.29032258,,,,,19.28709677,,,,,,19.12258065,,17.1,21.1,17.4,21.9,16.4,17.47419355,,
4/15/1981,16.05384615,,,,,16.31,,16.68666667,,,15.82758621,,,16.42333333,13.98888889,,,,,,,16.52333333,16.55517241,,,,,16.79285714,,,,,14.62916667,7.90952381,16.38,,,,15.25666667,,,,,15.79666667,,,,,,15.692,,17.6,18,14.7,18.8,16.2,14.83333333,,
5/15/1981,14.02903226,,,,,12.30645161,,15.00645161,,,13.00967742,,,14.2,12.62105263,,,,,,,12.90322581,14.04,,,,,13.20357143,,,,,12.03,4.106666667,13.95714286,,,,10.22758621,,,,,12.82258065,,,,,,12.92333333,,14.8,14,12.1,14.4,15.1,12.17741935,,
6/15/1981,10.69333333,,,,,10.75333333,,11.26333333,,,8.593333333,,,10.86551724,10.06315789,,,,,,,10.66333333,9.828571429,,,,,,,,,,,2.29,10.21666667,,,,7.533333333,,,,,8.455172414,,,,,,8.451724138,,13,10.5,7.9,11.5,12,8.02,,
7/15/1981,9.958064516,,,,,9.8,,10.90322581,,,8.65483871,,,10.34516129,8.425925926,,,,,,,10.22903226,9.767741935,,,,,9.777419355,,,,,,3.290322581,10.0483871,,,,8.938709677,,,,,8.532258065,,,,,,8.725806452,,12.1,10.4,7.4,11.2,11.5,8.067741935,,
8/15/1981,11.72580645,,,,,12.23666667,,12.39677419,,,10.49032258,,,11.59677419,10.1037037,,,,,,,11.42903226,11.98709677,,,,,12.45,,,,,,4.477419355,11.61935484,,,,10.37096774,,,,,9.54516129,,,,,,9.780645161,,13.5,12.9,9.7,13.4,12.7,9.741935484,,
9/15/1981,13.57333333,,,,,14.14333333,,14.05,,,12.50344828,,,13.47037037,11.86333333,,,,,,,13.06538462,13.67,,,,,14.42,,,,,,6.226666667,12.81,,,,11.05,,,,,11.68333333,,,,,,11.52666667,,15.2,15.3,11.3,15.7,13.4,11.17333333,,
10/15/1981,13.37419355,,,,,14.80645161,,13.99354839,,,14.63870968,,,,11.58387097,,,,,,,,15.00714286,,,,,12.56666667,,,,,,7.709677419,13.59677419,,,,13.10645161,,,,,14.2,,,,,,14.5483871,,13.9,16.3,13,16.1,14.1,12.59032258,,
11/15/1981,16.28,,,,,18.33214286,,16.20666667,,,17.78965517,,,,13.45517241,,,,,,,,17.38333333,,,,,,,,,,17.83478261,11.0862069,16.45,,,,16.28,,,,,17.9,,,,,,17.91666667,,15.7,20.5,16.3,20.3,14.8,16.27,,
12/15/1981,19.11612903,,,,,21.26774194,,17.89677419,,,20.05806452,,,18.84444444,13.59259259,,,,,,,,19.36551724,,,,,,,,,,,13.9483871,17.96129032,,,,19.74,,,,,21.20322581,,,,,,21.00645161,,17.4,24.1,18.9,23.5,16,19.00645161,,
1/15/1982,19.85483871,,,,,22.10967742,,18.57419355,,,20.40322581,,,,15.488,,,,,,,,20.2375,,,,,,,,,,,14.72580645,18.8516129,,,,21.3,,,,,22.16451613,,,,,,22.07419355,,18.3,24.2,19.9,23.9,17.9,20.26774194,,
2/15/1982,19.64285714,,,,,21.26071429,,19.09642857,,,20.73928571,,,,17.17407407,,,,,,,,19.74642857,,,,,,,,,,,12.97777778,18.35,,,,20.325,,,,,20.69642857,,,,,,20.82857143,,18.9,23.1,19.2,22.9,17.7,19.36428571,,
3/15/1982,19.2,,,,,19.66129032,,18.50645161,,,19.39032258,,,18.58888889,15.19,,,,,,,,18.69677419,,,,,,,,,,,12.59354839,17.5,,,,19.37666667,,,,,18.64666667,,,,,,19.08214286,,18.4,21.5,17.8,21.9,17,17.92903226,,
4/15/1982,15.73333333,,,,,16.63,,14.88571429,,,15.56785714,,,14.84705882,11.47666667,,,,,,,,14.55384615,,,,,,,,,,,11.15333333,14.35384615,,,,18.12,,,,,14.51785714,,,,,,15.17931034,,15.3,16.8,13.9,17.6,14.9,13.97,,
5/15/1982,13.49354839,,,,,12.97741935,,12.90322581,,,11.41290323,,,12.80322581,11.43,,,,,,,,12.64,,,,,,,,,,,5.835483871,12.31333333,,,,10.81666667,,,,,10.50357143,,,,,,11.15483871,,13.7,13,10.4,13.8,14,10.77419355,,
6/15/1982,11.28,,,,,9.666666667,,12.22666667,,,9.566666667,,,11.56896552,9.744444444,,,,,,,,11.0173913,,,,,,,,,,8.441666667,0.810344828,10.68333333,,,,6.093103448,,,,,9.235714286,,,,,,8.827586207,,11.8,10.6,9.2,10.7,12.3,9.29,,
7/15/1982,11.03870968,,,,,10.47741935,,12.02258065,,,10.74642857,,,11.77741935,9.905,,,,,,,,11.64193548,,,,,,,,,,8.825,-0.451851852,11.57096774,,,,6.516129032,,,,,10.57666667,,,,,,10.44666667,,12.3,11,9.1,10.8,12.8,9.429032258,,
8/15/1982,11.71290323,,,,,12.22580645,,12.41935484,,,10.62258065,,,12.5516129,8.873333333,,,,,,,,12.26428571,,,,,,,,,,10.34137931,2.253571429,11.95806452,,,,8.748387097,,,,,10.66666667,,,,,,10.56129032,,12.7,12.4,9.9,12.8,12.7,10.25483871,,
9/15/1982,12.27666667,,,,,12.35333333,,13.65,,,12.64333333,,,13.58333333,12.29333333,,,,,,,,13.93333333,,,,,,,,,,12.25,2.245,13.25862069,,,,9.703333333,,,,,13.48,,,,,,13.15,,13.7,14.3,12,14,14.4,12.42,,
10/15/1982,14.70322581,,,,,15.14516129,,15.94193548,,,15.22580645,,,15.89032258,12.04090909,,,,,,,,15.70645161,,,,,,,,,,14.29310345,5.442307692,14.98709677,,,,12.87419355,,,,,14.99032258,,,,,,15.92,,15.2,17.2,13.5,16.7,15.5,14.02903226,,
11/15/1982,16.35357143,,,,,17.27826087,,16.53333333,,,17.9,,,17.50333333,14.92413793,,,,,,,,17.15666667,,,,,,,,,,16.55,8.78,16.23333333,,,,15.7,,,,,16.9862069,,,,,,17.26333333,,15.8,19.6,15.7,18.7,15.6,16.27666667,,
12/15/1982,19.62580645,,,,,21.25806452,,19.27419355,,,22.30967742,,,19.91,16.80967742,,,,,,,,20.5483871,,,,,,,,,,19.33870968,14.42580645,19.94193548,,,,20.77,,,,,21.65806452,,,,,,21.11290323,,18.1,24,19.9,23.7,17.6,20.32903226,,
1/15/1983,20.42258065,,,,,21.29677419,,20.1483871,,,22.46333333,,,,18.23870968,,,,,,,,21.28333333,,,,,,,,,,,14.39310345,20.57096774,,,,20.73666667,,,,,22.68064516,,,,,,22.25806452,,19.1,24.1,20.4,23.8,18.8,20.85806452,,
2/15/1983,21.05,,,,,22.28571429,,19.71428571,,,22.792,,,,18.66071429,,,,,,,,20.71481481,,,,,,,,,,,14.82962963,20.91071429,,,,21.27142857,,,,,21.875,,,,,,21.43571429,,20.2,24.7,20.6,24,18.5,20.96428571,,
3/15/1983,18.47741935,,,,,19.7,,16.65483871,,,20.16774194,,,18.93333333,16.28076923,,,,,,,,19.26666667,,,,,,,,,,,13.11935484,18.10322581,,,,18.99032258,,,,,18.89,,,,,,18.27419355,,17.8,21.1,17.5,21.2,16.8,17.6483871,,
4/15/1983,16.82333333,,,,,17.21,,14.54666667,,,16.89,,,16.88666667,14.73461538,,,,,,,,16.71333333,,,,,,,,,,,9.65,15.72333333,,,,15.58275862,,,,,15.74666667,,,,,,15.08333333,,17.1,18,14.6,18.6,15.7,14.80666667,,
5/15/1983,12.80322581,,,,,12.36451613,,11.87419355,,,12.48333333,,,12.8,11.93,,,,,,,,12.31481481,,,,,,,,,,,4.35483871,11.55483871,,,,9.248387097,,,,,10.75806452,,,,,,9.787096774,,13.5,12.4,9.7,12.9,13.1,10.00967742,,
6/15/1983,8.6,,,,,7.803333333,,8.356666667,,,8.406666667,,,9.366666667,8.431818182,,,,,,,,8.575862069,,,,,,,,,,6.966666667,0.121428571,8.383333333,,,,3.7,,,,,7.296551724,,,,,,6.703333333,,10.8,8.7,6.1,9.1,10.7,6.873333333,,
7/15/1983,9.480645161,,,,,9.451612903,,8.967741935,,,8.383333333,,,9.665517241,8.151851852,,,,,,,,8.690322581,,,,,,,,,,6.064516129,-0.596774194,9.503225806,,,,4.406666667,,,,,8.206451613,,,,,,7.123333333,,10.8,9.3,6.4,9.8,10.9,7.477419355,,
8/15/1983,11.10645161,,,,,10.07096774,,10.68064516,,,10.45,,,11.10645161,10.70384615,,,,,,,,11.09032258,,,,,,,,,,9.357692308,1.196774194,11.00322581,,,,7.851724138,,,,,9.925806452,,,,,,9.47,,12.2,11.4,8.6,12,12.7,9.45862069,,
9/15/1983,11.23333333,,,,,11.45666667,,12.24666667,,,12.11333333,,,11.63448276,9.357894737,,,,,,,,11.99666667,,,,,,,,,,10.35714286,1.268965517,11.84,,,,8.416666667,,,,,11.74285714,,,,,,11.47586207,,12.7,13,9.7,13.2,12.8,10.19285714,,
10/15/1983,15.70322581,,,,,17.17741935,,14.56129032,,,17.12666667,,,15.01333333,13.18928571,,,,,,,,15.97741935,,,,,,,,,,15.58,9.009677419,15.47741935,,,,15.58064516,,,,,16.43548387,,,,,,15.71785714,,14.9,19,14.7,18.5,14.2,14.92857143,,
11/15/1983,17.11666667,,,,,20.21333333,,15.61666667,,,19.82413793,,,16.73793103,14.69666667,,,,,,,,18.21071429,,,,,,,,,,18.68461538,11.98965517,17.175,,,,19.03333333,,,,,19.69333333,,,,,,18.77666667,,15.3,21.7,17.5,21,15,18.09666667,,
12/15/1983,20.17857143,,,,,21.79032258,,18.09677419,,,21.59354839,,,19.6,16.18064516,,,,,,,,20.46206897,,,,,,,,,,20.00740741,15.43870968,19.41612903,,,,21.19032258,,,,,22.09655172,,,,,,21.08333333,,17.2,23.4,19.4,22.8,17.3,19.41290323,,
1/15/1984,21.18387097,,,,,22.11935484,,18.8,,,22.11666667,,,,17.14193548,,,,,,,,20.84516129,,,,,,,,,,21.16333333,15.16451613,20.06129032,,,,20.14193548,,,,,23.48064516,,,,,,21.86428571,,19,25,20.7,23.9,17.6,20.8,,
2/15/1984,19.90344828,,,,,21,,17.56206897,,,20.37931034,,,19.88214286,16.15517241,,,,,,,,18.69310345,,,,,,,,,,19.01724138,14.81724138,19.08275862,,,,19.275,,,,,20.86896552,,,,,,19.83103448,,17.9,23.1,18.9,22.2,16.3,18.84137931,,
3/15/1984,17.98064516,,,,,19.32580645,,16.92258065,,,19.03870968,,,17.78666667,15.0037037,,,,,,,,18.39,,,,,,,,,,17.43214286,13,17.87741935,,,,18.35483871,,,,,19.18709677,,,,,,18.34516129,,17.1,20.7,17.4,20.8,16.6,17.38387097,,
4/15/1984,16.06,,,,,16.35333333,,14.24333333,,,15.78275862,,,15.19333333,13.15925926,,,,,,,,15.95172414,,,,,,,,,,14.65555556,10.14333333,15.69,,,,14.90666667,,,,,15.63928571,,,,,,14.47666667,,16.9,18.2,14.1,19.1,14.5,14.2,,
5/15/1984,10.17741935,,,,,9.951612903,,10.73548387,,,9.651612903,,,10.8,9.906451613,,,,,,,,11.43,,,,,,,,,,8.85,3.764516129,11.15483871,,,,7.184,,,,,9.906451613,,,,,,9.835483871,,12.4,11.1,8.5,11.3,12.3,8.919354839,,
6/15/1984,8.44,,,,,8.325,,9.968965517,,,8.121428571,,,9.613333333,8.2,,,,,,,,9.53,,,,,,,,,,8.37,-0.032142857,9.616666667,,,,,,,,,7.44,,,,,,7.64,,10.8,8.9,7,9,10.6,7.143333333,,
7/15/1984,11.40967742,,,,,9.312903226,,11.21612903,,,8.872413793,,,10.70333333,10.04666667,,,,,,,10.97333333,10.03214286,,,,,,,,,,8.774193548,0.789655172,10.15483871,,,,,,,,,8.435483871,,,,,,8.387096774,,12.1,10.3,7.9,10.9,11.8,8.229032258,,
8/15/1984,10.63225806,,,,,10.35666667,,11.45806452,,,9.712903226,,,10.50967742,9.103225806,,,,,,,10.80967742,10.66071429,,,,,,,,,,9.361290323,-0.193333333,11.04482759,,,,,,,,,9.203225806,,,,,,9.377419355,,11.7,11.3,8.2,11.7,11.4,8.9,,
9/15/1984,12.62666667,,,,,12.80666667,,13.24333333,,,13.78461538,,,12.62,11.50666667,,,,,,,13.22333333,13.39310345,,,,,,,,,,12.51,2.76,13.88,,,,,,,,,12.65,,,,,,12.29333333,,13.5,14.6,11.8,14.6,13.8,11.97666667,,
10/15/1984,15.88387097,,,,,14.99565217,,15.7,,,15.12258065,,,15.80967742,12.12903226,,,,,,,16.11612903,16.41724138,,,,,,,,,,15.33225806,7.36,15.4516129,,,,,,,,,15.47419355,,,,,,14.46451613,,16.4,18,15,17.4,14.7,15.69677419,,
11/15/1984,16.16,,,,,17.08333333,,16.76896552,,,16.56666667,,,15.73666667,13.55666667,,,,,,,16.38965517,16.32666667,,,,,,,,,,16.35333333,9.553333333,15.95666667,,,,,,,,,15.92666667,,,,,,16.13666667,,15.6,18.8,15.8,18,15.4,16.38333333,,
12/15/1984,18.80967742,,,,,20.47096774,,18.52580645,,,20.24666667,,,18.57741935,15.95806452,,,,,,,21.06129032,19.50322581,,,,,,,,,,19.76451613,12.07096774,19.41724138,,,,,,,,,20.00645161,,,,,,19.4,,17.7,22.6,18.9,21.8,16.3,19.38709677,,
1/15/1985,19.34516129,,,,,20.87741935,,19.24516129,,,21.49583333,,,,17.40645161,,,,,,,21.89354839,20.41612903,,,,,,,,,,20.84193548,14.05483871,19.82258065,,,,,,,,,21.30967742,,,,,,20.62903226,,18.8,23.4,20,22.3,18.1,20.04193548,,
2/15/1985,19.7,,,,,20.675,,18.69285714,,,21.50714286,,,,17.24285714,,,,,,,22.55357143,20.72142857,,,,,,,,,,20.475,16.61428571,19.68571429,,,,,,,,,20.85,,,,,,19.98928571,,18.6,24,20.2,22.9,17.1,20.49285714,,
3/15/1985,17.68709677,,,,,18.84137931,,16.7,,,19.68,,,16.67741935,15.09666667,,,,,,,19.39354839,19.42903226,,,,,,,,,,17.64193548,13.32903226,17.136,,,,,,,,,18.61935484,,,,,,17.84516129,,16.5,20.6,17.6,20.9,16.1,17.77096774,,
4/15/1985,14.99666667,,,,,14.8137931,,14.26666667,,,13.86666667,,,14.14666667,11.75,,,,,,,15.11,15.14,,,,,,,,,,13.49333333,13.08214286,14.35333333,,,,,,,,,13.29333333,,,,,,13.21666667,,15.7,16.1,13.5,16.7,14.6,13.84333333,,
5/15/1985,13.51612903,,,,,12.10357143,,12.57333333,,,12.17419355,,,12.31290323,11.63793103,,,,,,,13.07419355,13.89354839,,,,,,,,,,11.93870968,6.96,12.89677419,,,,,,,,,11.17419355,,,,,,11.01666667,,14.3,13.4,10.7,14.2,13.1,11.10645161,,
6/15/1985,13.18,,,,,12.175,,12.06,,,10.99333333,,,10.92333333,10.82,,,,,,,12.15,13.53333333,,,,,,,,,,17.19655172,6.836666667,11.58666667,,,,,,,,,10.41333333,,,,,,10.53333333,,12.6,12.1,9.3,13.2,12.8,9.73,,
7/15/1985,9.580645161,,,,,9.212903226,,10.51612903,,,11.03636364,,,9.674193548,8.906451613,,,,,,,10.064,10.23333333,,,,,,,,,,8.782608696,2.232258065,10.06129032,,,,,,,,,8.293333333,,,,,,8.709677419,,11.1,9.8,7.6,10.2,11.4,8.064516129,,
8/15/1985,11.05483871,,,,,10.12580645,,11.36129032,,,11.96666667,,,10.91935484,9.819354839,,,,,,,10.88181818,11.30909091,,,,,,,,,,9.985,3.790322581,10.69032258,,,,,,,,,8.396774194,,,,,,9.032258065,,12.8,11.4,8.5,11.8,12,8.667741935,,
9/15/1985,13.37,,,,,13.26551724,,13.48,,,9.813793103,,,13.04333333,11.58666667,,,,,,,13.45666667,13.93666667,,,,,,,,,,13.02413793,6.143333333,13.23666667,,,,,,,,,12.11071429,,,,,,12.28,,13.6,14.8,12.1,15.1,13.6,12.13333333,,
10/15/1985,14.43548387,,,,,14.58064516,,15.25483871,,,15.28387097,,,15.08,13.12258065,,,,,,,14.57037037,,,,,,,,,,,14.1,6.580645161,15.64193548,,,,,,,,,14.27419355,,,,,,14.19666667,,15.1,16.8,14.1,16.1,15.1,14.24193548,,
11/15/1985,17.02,,,,,19.03,,17.44,,,18.65333333,,,17.08,14.67666667,,,,,,,,18.42666667,,,,,,,,,,18,12.6137931,17.50666667,,,,,,,,,18.52666667,,,,,,17.57333333,,16.2,20.4,17.1,19.8,16.2,17.31,,
12/15/1985,19.13548387,,,,,20.76129032,,18.56129032,,,20.42258065,,,19.34516129,16.38064516,,,,,,,,19.75806452,,,,,,,,,,19.71935484,14.47419355,18.3,,,,,,,,,20.98709677,,,,,,20.2516129,,18.3,23.1,19.1,22,17.3,19.24516129,,
1/15/1986,20.62903226,,,,,22.41935484,,18.99354839,,,21.90645161,,,19.70322581,17.71538462,,,,,,,,20.81538462,,,,,,,,,,20.97777778,14.9,19.5516129,,,,,,,,,21.42258065,,,,,,21.14193548,,19.2,24.2,20.3,23,18.6,20.17419355,,
2/15/1986,19.94642857,,,,,21.17857143,,19.2,,,21.37142857,,,18.875,16.68214286,,,,,,,,20.71153846,,,,,,,,,,20.6,14.41428571,19.51785714,,,,,,,,,20.60740741,,,,,,20.925,,18.5,23.3,19.9,22.4,18.2,19.92857143,,
3/15/1986,18.6483871,,,,,20.42580645,,16.38709677,,,19.34,,,16.97096774,15.40322581,,,,,,,,18.57096774,,,,,,,,,,17.51851852,13.38709677,17.16774194,,,,,,,,,18.36774194,,,,,,17.9137931,,17.1,21.3,17.7,21.5,15.8,17.83548387,,
4/15/1986,15.51333333,,,,,15.77333333,,15.18666667,,,14.89,,,15.61333333,13.16551724,,,,,,,,15.43103448,,,,,,,,,,13.82962963,9.7,15.2,,,,,,,,,14.44,,,,,,13.86,,16.3,16.7,13.9,17.1,15.1,13.99666667,,
5/15/1986,14.57096774,,,,,13.32258065,,13.98,,,12.75483871,,,13.49354839,12.43548387,,,,,,,,13.58387097,,,,,,,,,,12.668,4.877419355,13.83870968,,,,,,,,,12.24516129,,,,,,12.31,,14.6,14.3,12.1,14.5,14.3,12.15483871,,
6/15/1986,11.13333333,,,,,10.78333333,,12.12333333,,,9.57,,,11.71,10.93666667,,,,,,,,11.58666667,,,,,,,,,,8.608333333,2.506666667,11.13666667,,,,,,,,,9.613333333,,,,,,9.243333333,,12.1,10.6,9.2,10.4,12.3,9.296666667,,
7/15/1986,12.88064516,,,,,12.49354839,,11.51935484,,,9.519354839,,,11.34333333,11.20322581,,,,,,,,10.74,,,,,,,,,,9.407142857,5.490322581,10.68387097,,,,,,,,,8.536666667,,,,,,7.6125,,12.8,11.6,8.5,12.2,12,8.609677419,,
8/15/1986,11.15806452,,,,,11.0516129,,12.82580645,,,10.03548387,,,11.91290323,11.13666667,,,,,,,,11.96,,,,,,,,,,10.1,3.787096774,11.96451613,,,,,,,,,10.72903226,,,,,,9.871428571,,12.5,12.1,10.1,12.1,12.4,10.12903226,,
9/15/1986,12.36,,,,,10.3,,13.43,,,11.63333333,,,13.87333333,11.55862069,,,,,,,,13.01,,,,,,,,,,11.43333333,4.62,13.04666667,,,,,,,,,12.01333333,,,,,,12.23214286,,13.7,14.1,11.4,14.1,13.6,11.39333333,,
10/15/1986,15.94516129,,,,,16.316,,16.38709677,,,16.23225806,,,18.14827586,13.62333333,,,,,,,,17.02580645,,,,,,,,,,15.89666667,8.077419355,16.17096774,,,,,,,,,16.25806452,,,,,,15.69666667,,16,18.6,15.7,18,15.7,15.71290323,,
11/15/1986,16.42,,,,,17.14666667,,16.85,,,16.57931034,,,19.38,14.09666667,,,,,,,,17.55333333,,,,,,,,,,16.01481481,9.056666667,16.65333333,,,,,,,,,16.94666667,,,,,,16.31666667,,16.4,19.3,16.2,18.2,16,16.14666667,,
12/15/1986,20.5,,,,,22.14516129,,19.62258065,,,21.86896552,,,22.10967742,16.68709677,,,,,,,,21.59354839,,,,,,,,,,21.20384615,14.72258065,19.87741935,,,,,,,,,21.01612903,,,,,,20.725,,18.9,24.8,20.8,23.9,17.4,20.85483871,,
1/15/1987,19.99677419,,,,,21.82903226,,19.12580645,,,23.2,,,20.71290323,16.75806452,,,,,,,,21.06774194,,,,,,,,,,21.30967742,15.86451613,19.49677419,,,,,,,,,21.15483871,,,,,,21.84666667,,18,24.9,21,24,17.2,20.9516129,,
2/15/1987,20.525,,,,,21.11428571,,20.11785714,,,22.81071429,,,20.90714286,17.44285714,,,,,,,,21.21071429,,,,,,,,,,20.81818182,16.08928571,20.475,,,,,,,,,20.80357143,,,,,,21.94285714,,19.4,24.4,21,23.6,18.4,21.13571429,,
3/15/1987,19.02580645,,,,,20.13225806,,19.35,,,20.10645161,,,19.64516129,15.10322581,,,,,,,,19.95666667,,,,,,,,,,18.775,13.31935484,19.04193548,,,,,,,,,19.2483871,,,,,,19.44482759,,18.4,22,19.2,21.7,17.8,19.17741935,,
4/15/1987,16,,,,,15.81333333,,15.99333333,,,14.31,,,16.59666667,10.85172414,,,,,,,,15.50666667,,,,,,,,,,13.79090909,10.32,15.63666667,,,,,,,,,13.85517241,,,,,,14.32666667,,16.9,17.5,14.8,18.2,15.3,14.75666667,,
5/15/1987,10.88064516,,,,,9.606666667,,12.59032258,,,10.30967742,,,12.41666667,9.090322581,,,,,,,,11.72903226,,,,,,,,,,9.34,2.929032258,11.97096774,,,,,,,,,9.486206897,,,,,,10.32666667,,13.4,12,10.1,12.5,13.4,10.1516129,,
6/15/1987,12.86,,,,,11.48275862,,12.18666667,,,9.87,,,12.63,10.50588235,,,,,,,,11.04,,,,,,,,,,8.830434783,4.226666667,10.97333333,,,,,,,,,9.283333333,,,,,,10.07826087,,14.5,12.1,9.3,13,13,9.6,,
7/15/1987,9.841935484,,,,,9.193103448,,11.41052632,,,8.658064516,,,11.50645161,11.17419355,,,,,,,,10.70666667,,,,,,,,,,8.454166667,-0.190322581,10.7516129,,,,,,,,,9.6,,,,,,9.077777778,,11.7,10.1,8.3,10.5,12.3,8.448387097,,
8/15/1987,10.22068966,,,,,10.51612903,,,,,10.01935484,,,12.82580645,11.39,,,,,,,,11.175,,,,,,,,,,8.7,0.734782609,11.62580645,,,,,,,,,10.09032258,,,,,,9.684210526,,12.6,11.3,9.6,11.5,12.9,9.729032258,,
9/15/1987,11.87333333,,,,,12.42,,15.49375,,,12.09333333,,,14.14,12.82857143,,,,,,,,12.97,,,,,,,,,,8.9,1.159090909,13.66666667,,,,,,,,,12.21333333,,,,,,12.01,,14.1,13.8,11.4,13.9,14.1,11.48666667,,
10/15/1987,14.61612903,,,,,15.47666667,,15.65333333,,,15.64516129,,,15.71290323,14.88709677,,,,,,,,16.34666667,,,,,,,,,,,5.596774194,15.42903226,,,,,,,,,15.84516129,,,,,,15.6483871,,15.4,17.6,14.8,17.1,14.9,14.8483871,,
11/15/1987,17.51666667,,,,,20.31,,18.42666667,,,19.78,,,19.14666667,16.35714286,,,,,,,,19.42666667,,,,,,,,,,,11.31666667,18.34,,,,,,,,,19,,,,,,18.95,,17.6,21.9,18.4,21.4,16.1,18.35,,
12/15/1987,19.40967742,,,,,21.44516129,,19.82903226,,,20.73548387,,,20.70967742,18.11612903,,,,,,,,20.98709677,,,,,,,,,,,12.27096774,19.72258065,,,,,,,,,20.61290323,,,,,,20.70967742,,19.4,24.1,20.2,23.4,17.1,20.16451613,,
1/15/1988,18.95806452,,,,,21.79032258,,18.64193548,,,21.63870968,,,19.40322581,16.94,,,,,,,,20.23548387,,,,,,,,,,20.21111111,14.61935484,18.74193548,,,,,,,,,21.30322581,,,,,,20.97419355,,17.6,24,20.1,23.6,17.6,20.05806452,,
2/15/1988,19.89655172,,,,,22.53103448,,18.94137931,,,22.04827586,,,19.99310345,17.66086957,,,,,,,,19.91481481,,,,,,,,,,20.05172414,15.4137931,19.30344828,,,,,,,,,21.74285714,,,,,,21.8173913,,17.4,23.8,20.4,23.6,17.7,20.40689655,,
3/15/1988,18.42258065,,,,,19.33548387,,17.83,,,19.08064516,,,19.07419355,16.85517241,,,,,,,,19.02258065,,,,,,,,,,17.53076923,13.45483871,18.63548387,,,,,,,,,19.01290323,,,,,,18.48064516,,18.5,21.5,18.3,21.7,16.8,18.31935484,,
4/15/1988,15.39655172,,,,,16.85333333,,15.16,,,15.65,,,16.12666667,13.39655172,,,,,,,,15.89333333,,,,,,,,,,13.725,10.67,15.44,,,,,,,,,15.22,,,,,,14.35666667,,16.7,17.7,14.7,18.7,15.1,14.76,,
5/15/1988,12.77419355,,,,,13.49677419,,11.74516129,,,10.82258065,,,13.10645161,10.89655172,,,,,,,,11.16451613,,,,,,,,,,9.85,5.925806452,11.92903226,,,,,,,,,9.977419355,,,,,,9.503225806,,14.3,12.7,9.8,13.5,12.3,9.858064516,,
6/15/1988,11.33448276,,,,,10.95666667,,10.98333333,,,9.037931034,,,11.76,10.27333333,,,,,,,,10.13,,,,,,,,,,7.878571429,3.98,11.14666667,,,,,,,,,8.596666667,,,,,,8.886666667,,12.8,10.6,7.7,11.2,11.8,7.67,,
7/15/1988,9.338709677,,,,,9.487096774,,10.01290323,,,8.929032258,,,10.3483871,7.874193548,,,,,,,,9.276666667,,,,,,,,,,7.933333333,2.558064516,9.816666667,,,,,,,,,8.141935484,,,,,,7.68,,10.8,9.9,7.5,10.4,10.6,7.55483871,,
8/15/1988,10.98709677,,,,,9.84516129,,11.35806452,,,10.30322581,,,11.50645161,10.08,,,,,,,,10.48064516,,,,,,,,,,9.261290323,2.029032258,11.06129032,,,,,,,,,9.170967742,,,,,,9.25483871,,12.3,11.7,9.2,11.9,12.1,9.287096774,,
9/15/1988,11.76333333,,,,,11.15666667,,12.35333333,,,11.97333333,,,12.09,10.83333333,,,,,,,,11.93666667,,,,,,,,,,10.52,3.316666667,12.13,,,,,,,,,11.12333333,,,,,,11.16666667,,13,13.7,10.7,13.8,12.7,10.65333333,,
10/15/1988,15.42903226,,,,,15.9,,15.24516129,,,15.42580645,,,15.18064516,12.98709677,,,,,,,,16.41153846,,,,,,,,,,14.63333333,8.009677419,16.20645161,,,,,,,,,14.70645161,,,,,,14.43548387,,15.3,18.9,15.1,18.1,14,15.37419355,,
11/15/1988,17.08666667,,,,,20.03448276,,17.14333333,,,19.24666667,,,16.99666667,14.64,,,,,,,,18.47333333,,,,,,,,,,18.304,12.60666667,18.04,,,,,,,,,18.59333333,,,,,,18.35333333,,16.6,22.2,18.2,21.5,14.9,18.09,,
12/15/1988,19.12258065,,,,,20.78709677,,17.7516129,,,21.53,,,17.97741935,15.24516129,,,,,,,,20.14193548,,,,,,,,,,20.36333333,13.84516129,18.92258065,,,,,,,,,20.51935484,,,,,,20.48709677,,17.6,23.9,19.8,23.2,15.7,19.75483871,,19.69
